concept_id,entry_id,id,lemma,main_word,meaning,name,part_of_speech,poses,synset_id,synt_type
126169,745709,126169-V-745709,НЕ ЗАДАТЬСЯ,ЗАДАТЬСЯ,1,НЕ ЗАДАТЬСЯ,V,Prtc V,126169-V,VG
126169,744935,126169-V-744935,ЗАКОНЧИТЬСЯ НЕУДАЧА,ЗАКОНЧИТЬСЯ,1,ЗАКОНЧИТЬСЯ НЕУДАЧЕЙ,V,V N,126169-V,VG
126169,745556,126169-V-745556,ПОТЕРПЕТЬ ПОРАЖЕНИЕ,ПОТЕРПЕТЬ,1,ПОТЕРПЕТЬ ПОРАЖЕНИЕ,V,V N,126169-V,VG
126169,744934,126169-V-744934,ЗАВЕРШИТЬСЯ НЕУДАЧА,ЗАВЕРШИТЬСЯ,1,ЗАВЕРШИТЬСЯ НЕУДАЧЕЙ,V,V N,126169-V,VG
126169,756231,126169-V-756231,ЗАВЕРШИТЬСЯ НА МИНОРНЫЙ НОТА,ЗАВЕРШИТЬСЯ,1,ЗАВЕРШИТЬСЯ НА МИНОРНОЙ НОТЕ,V,V Prep Adj N,126169-V,VG
126169,745557,126169-V-745557,ТЕРПЕТЬ ПОРАЖЕНИЕ,ТЕРПЕТЬ,1,ТЕРПЕТЬ ПОРАЖЕНИЕ,V,V N,126169-V,VG
126169,181772,126169-V-181772,ТЕРПЕТЬ НЕУДАЧА,ТЕРПЕТЬ,1,ТЕРПЕТЬ НЕУДАЧУ,V,V N,126169-V,VG
126169,171958,126169-V-171958,ПОТЕРПЕТЬ НЕУДАЧА,ПОТЕРПЕТЬ,1,ПОТЕРПЕТЬ НЕУДАЧУ,V,V N,126169-V,VG
115037,163536,115037-V-163536,ХЛЕСТНУТЬСЯ,,1,ХЛЕСТНУТЬСЯ,V,,115037-V,V
115037,183783,115037-V-183783,ИСХЛЕСТЫВАТЬ,,1,ИСХЛЕСТЫВАТЬ,V,,115037-V,V
115037,145757,115037-V-145757,ОТСТЕГАТЬ,,1,ОТСТЕГАТЬ,V,,115037-V,V
115037,712105,115037-V-712105,ОТХЛЕСТАТЬ,,1,ОТХЛЕСТАТЬ,V,,115037-V,V
115037,154216,115037-V-154216,СТЕГАНУТЬ,,1,СТЕГАНУТЬ,V,,115037-V,V
115037,154218,115037-V-154218,СТЕГАТЬ,,2,СТЕГАТЬ,V,,115037-V,V
115037,154221,115037-V-154221,СТЕГНУТЬ,,1,СТЕГНУТЬ,V,,115037-V,V
115037,156883,115037-V-156883,ХЛЕСТАНУТЬ,,1,ХЛЕСТАНУТЬ,V,,115037-V,V
115037,183782,115037-V-183782,ИСХЛЕСТАТЬ,,1,ИСХЛЕСТАТЬ,V,,115037-V,V
115037,156885,115037-V-156885,ХЛЕСТАТЬ,,2,ХЛЕСТАТЬ,V,,115037-V,V
115037,163535,115037-V-163535,ХЛЕСТАТЬСЯ,,1,ХЛЕСТАТЬСЯ,V,,115037-V,V
115037,156888,115037-V-156888,ХЛЕСТНУТЬ,,2,ХЛЕСТНУТЬ,V,,115037-V,V
120450,678621,120450-V-678621,ИЛЛЮСТРИРОВАТЬ НА ПРИМЕР,ИЛЛЮСТРИРОВАТЬ,1,ИЛЛЮСТРИРОВАТЬ НА ПРИМЕРЕ,V,V Prep N,120450-V,VG
120450,678620,120450-V-678620,ИЛЛЮСТРИРОВАТЬ ПРИМЕР,ИЛЛЮСТРИРОВАТЬ,1,ИЛЛЮСТРИРОВАТЬ ПРИМЕРАМИ,V,V N,120450-V,VG
120450,747460,120450-V-747460,ПРИВЕСТИ ПРИМЕР,ПРИВЕСТИ,1,ПРИВЕСТИ ПРИМЕР,V,V N,120450-V,VG
120450,747459,120450-V-747459,ПРИВОДИТЬ ПРИМЕР,ПРИВОДИТЬ,1,ПРИВОДИТЬ ПРИМЕР,V,V N,120450-V,VG
120450,149879,120450-V-149879,ПРОИЛЛЮСТРИРОВАТЬ,,3,ПРОИЛЛЮСТРИРОВАТЬ,V,,120450-V,V
120450,139190,120450-V-139190,ИЛЛЮСТРИРОВАТЬ,,3,ИЛЛЮСТРИРОВАТЬ,V,,120450-V,V
143338,144210,143338-V-144210,ОБОНЯТЬ,,1,ОБОНЯТЬ,V,,143338-V,V
143338,161506,143338-V-161506,ЧУЯТЬ,,3,ЧУЯТЬ,V,,143338-V,V
143338,673680,143338-V-673680,ЧУЯТЬ ЗАПАХ,ЧУЯТЬ,1,ЧУЯТЬ ЗАПАХ,V,V N,143338-V,VG
143338,673681,143338-V-673681,ЗАСЛЫШАТЬ ЗАПАХ,ЗАСЛЫШАТЬ,1,ЗАСЛЫШАТЬ ЗАПАХ,V,V N,143338-V,VG
143338,161507,143338-V-161507,ПОЧУЯТЬ,,3,ПОЧУЯТЬ,V,,143338-V,V
140824,151040,140824-V-151040,РАЗРАСТИСЬ,,3,РАЗРАСТИСЬ,V,,140824-V,V
140824,151039,140824-V-151039,РАЗРАСТАТЬСЯ,,3,РАЗРАСТАТЬСЯ,V,,140824-V,V
140417,153958,140417-V-153958,СПОЛЗТИ,,4,СПОЛЗТИ,V,,140417-V,V
140417,209748,140417-V-209748,СЪЕХАТЬ В СТОРОНА,СЪЕХАТЬ,1,СЪЕХАТЬ В СТОРОНУ,V,V Prep N,140417-V,VG
140417,154685,140417-V-154685,СЪЕХАТЬ,,5,СЪЕХАТЬ,V,,140417-V,V
140417,209749,140417-V-209749,СЪЕЗЖАТЬ В СТОРОНА,СЪЕЗЖАТЬ,1,СЪЕЗЖАТЬ В СТОРОНУ,V,V Prep N,140417-V,VG
140417,154678,140417-V-154678,СЪЕЗЖАТЬ,,5,СЪЕЗЖАТЬ,V,,140417-V,V
140417,209746,140417-V-209746,СПОЛЗТИ В СТОРОНА,СПОЛЗТИ,1,СПОЛЗТИ В СТОРОНУ,V,V Prep N,140417-V,VG
140417,209747,140417-V-209747,СПОЛЗАТЬ В СТОРОНА,СПОЛЗАТЬ,1,СПОЛЗАТЬ В СТОРОНУ,V,V Prep N,140417-V,VG
140417,153956,140417-V-153956,СПОЛЗАТЬ,,4,СПОЛЗАТЬ,V,,140417-V,V
119797,160306,119797-V-160306,ВЫВЕРНУТЬСЯ,,3,ВЫВЕРНУТЬСЯ,V,,119797-V,V
119797,160307,119797-V-160307,ВЫВЕРТЫВАТЬСЯ,,3,ВЫВЕРТЫВАТЬСЯ,V,,119797-V,V
119797,160308,119797-V-160308,ВЫВОРАЧИВАТЬСЯ,,3,ВЫВОРАЧИВАТЬСЯ,V,,119797-V,V
119797,160309,119797-V-160309,ВЫВИХНУТЬСЯ,,1,ВЫВИХНУТЬСЯ,V,,119797-V,V
117661,138707,117661-V-138707,ЗВЕРЕТЬ,,1,ЗВЕРЕТЬ,V,,117661-V,V
117661,144608,117661-V-144608,ОЗВЕРЕТЬ,,1,ОЗВЕРЕТЬ,V,,117661-V,V
117661,174761,117661-V-174761,ОСАТАНЕТЬ,,1,ОСАТАНЕТЬ,V,,117661-V,V
117661,191878,117661-V-191878,САТАНЕТЬ,,1,САТАНЕТЬ,V,,117661-V,V
8154,124836,8154-V-124836,ЛОББИРОВАТЬ,,1,ЛОББИРОВАТЬ,V,,8154-V,V
8154,193678,8154-V-193678,ПРОЛОББИРОВАТЬ,,1,ПРОЛОББИРОВАТЬ,V,,8154-V,V
141657,190462,141657-V-190462,РАЗЪЕЗЖАТЬСЯ,,5,РАЗЪЕЗЖАТЬСЯ,V,,141657-V,V
141657,190461,141657-V-190461,РАЗЪЕХАТЬСЯ,,5,РАЗЪЕХАТЬСЯ,V,,141657-V,V
8226,118616,8226-V-118616,ИНВЕНТАРИЗИРОВАТЬ,,1,ИНВЕНТАРИЗИРОВАТЬ,V,,8226-V,V
8226,672919,8226-V-672919,ПРОИНВЕНТАРИЗИРОВАТЬ,,1,ПРОИНВЕНТАРИЗИРОВАТЬ,V,,8226-V,V
8226,104248,8226-V-104248,ИНВЕНТАРИЗОВАТЬ,,1,ИНВЕНТАРИЗОВАТЬ,V,,8226-V,V
106714,171590,106714-V-171590,ДЕЛАТЬ ПОПЫТКА,ДЕЛАТЬ,1,ДЕЛАТЬ ПОПЫТКУ,V,V N,106714-V,VG
106714,166584,106714-V-166584,ПОСТАРАТЬСЯ,,2,ПОСТАРАТЬСЯ,V,,106714-V,V
106714,148325,106714-V-148325,ПОПЫТАТЬСЯ,,1,ПОПЫТАТЬСЯ,V,,106714-V,V
106714,213423,106714-V-213423,ПОПЫТАТЬ СЧАСТЬЕ,ПОПЫТАТЬ,1,ПОПЫТАТЬ СЧАСТЬЯ,V,V N,106714-V,VG
106714,213422,106714-V-213422,ПОПЫТАТЬ,,1,ПОПЫТАТЬ,V,,106714-V,V
106714,205529,106714-V-205529,ПЕРЕПРОБОВАТЬ,,2,ПЕРЕПРОБОВАТЬ,V,,106714-V,V
106714,113154,106714-V-113154,ТРУДИТЬСЯ,,3,ТРУДИТЬСЯ,V,,106714-V,V
106714,154148,106714-V-154148,СТАРАТЬСЯ,,2,СТАРАТЬСЯ,V,,106714-V,V
106714,171591,106714-V-171591,СДЕЛАТЬ ПОПЫТКА,СДЕЛАТЬ,1,СДЕЛАТЬ ПОПЫТКУ,V,V N,106714-V,VG
106714,150616,106714-V-150616,ПЫТАТЬСЯ,,1,ПЫТАТЬСЯ,V,,106714-V,V
106714,149621,106714-V-149621,ПРОБОВАТЬ,,2,ПРОБОВАТЬ,V,,106714-V,V
106714,720111,106714-V-720111,ПОТРУДИТЬСЯ,,3,ПОТРУДИТЬСЯ,V,,106714-V,V
113474,144868,113474-V-144868,ОПРАВЛЯТЬ,,2,ОПРАВЛЯТЬ,V,,113474-V,V
113474,144862,113474-V-144862,ОПРАВИТЬ,,2,ОПРАВИТЬ,V,,113474-V,V
113474,688369,113474-V-688369,ВСТАВИТЬ В ОПРАВА,ВСТАВИТЬ,1,ВСТАВИТЬ В ОПРАВУ,V,V Prep N,113474-V,VG
147043,743227,147043-V-743227,ДАВАТЬ ОТВОД,ДАВАТЬ,1,ДАВАТЬ ОТВОД,V,V N,147043-V,VG
147043,743226,147043-V-743226,ДАТЬ ОТВОД,ДАТЬ,1,ДАТЬ ОТВОД,V,V N,147043-V,VG
147043,743225,147043-V-743225,ЗАЯВЛЯТЬ ОТВОД,ЗАЯВЛЯТЬ,1,ЗАЯВЛЯТЬ ОТВОД,V,V N,147043-V,VG
147043,711291,147043-V-711291,ОТВЕСТИ КАНДИДАТ,ОТВЕСТИ,1,ОТВЕСТИ КАНДИДАТА,V,V N,147043-V,VG
147043,711292,147043-V-711292,ОТВЕСТИ КАНДИДАТУРА,ОТВЕСТИ,1,ОТВЕСТИ КАНДИДАТУРУ,V,V N,147043-V,VG
147043,743224,147043-V-743224,ЗАЯВИТЬ ОТВОД,ЗАЯВИТЬ,1,ЗАЯВИТЬ ОТВОД,V,V N,147043-V,VG
114490,157020,114490-V-157020,ХРОНОМЕТРИРОВАТЬ,,1,ХРОНОМЕТРИРОВАТЬ,V,,114490-V,V
5463,707147,5463-V-707147,ОШВАРТОВАТЬСЯ,,1,ОШВАРТОВАТЬСЯ,V,,5463-V,V
5463,216431,5463-V-216431,ШВАРТОВАТЬСЯ,,1,ШВАРТОВАТЬСЯ,V,,5463-V,V
5463,708376,5463-V-708376,ПРИШВАРТОВАТЬСЯ,,1,ПРИШВАРТОВАТЬСЯ,V,,5463-V,V
5463,179046,5463-V-179046,ПРИШВАРТОВАТЬ,,1,ПРИШВАРТОВАТЬ,V,,5463-V,V
5463,114330,5463-V-114330,ШВАРТОВАТЬ,,1,ШВАРТОВАТЬ,V,,5463-V,V
236,755831,236-V-755831,ХОДИТЬ ПО МОРЕ,ХОДИТЬ,1,ХОДИТЬ ПО МОРЮ,V,V Prep N,236-V,VG
154220,138273,154220-V-138273,ЗАПЕЧАТАТЬ,,3,ЗАПЕЧАТАТЬ,V,,154220-V,V
154220,755099,154220-V-755099,ЗАПЕЧАТАТЬ КОНВЕРТ,ЗАПЕЧАТАТЬ,1,ЗАПЕЧАТАТЬ КОНВЕРТ,V,V N,154220-V,VG
154220,755100,154220-V-755100,ЗАПЕЧАТЫВАТЬ КОНВЕРТ,ЗАПЕЧАТЫВАТЬ,1,ЗАПЕЧАТЫВАТЬ КОНВЕРТ,V,V N,154220-V,VG
10217,206774,10217-V-206774,ВЫВЕЗТИ МУСОР,ВЫВЕЗТИ,1,ВЫВЕЗТИ МУСОР,V,V N,10217-V,VG
10217,206773,10217-V-206773,ВЫВОЗИТЬ МУСОР,ВЫВОЗИТЬ,1,ВЫВОЗИТЬ МУСОР,V,V N,10217-V,VG
135838,150425,135838-V-150425,ПРОЩАТЬ,,3,ПРОЩАТЬ,V,,135838-V,V
135838,150253,135838-V-150253,ПРОСТИТЬ,,3,ПРОСТИТЬ,V,,135838-V,V
135838,210198,135838-V-210198,ПРОСТИТЬ ЗАДОЛЖЕННОСТЬ,ПРОСТИТЬ,1,ПРОСТИТЬ ЗАДОЛЖЕННОСТЬ,V,V N,135838-V,VG
135838,198971,135838-V-198971,ПРОСТИТЬ ДОЛГ,ПРОСТИТЬ,1,ПРОСТИТЬ ДОЛГ,V,V N,135838-V,VG
135838,210197,135838-V-210197,ПРОЩАТЬ ДОЛГ,ПРОЩАТЬ,1,ПРОЩАТЬ ДОЛГ,V,V N,135838-V,VG
142935,134997,142935-V-134997,ВПЛЕСТИ,,3,ВПЛЕСТИ,V,,142935-V,V
142935,134998,142935-V-134998,ВПЛЕТАТЬ,,3,ВПЛЕТАТЬ,V,,142935-V,V
117986,670330,117986-V-670330,ВЗРЫВАТЬСЯ АПЛОДИСМЕНТ,ВЗРЫВАТЬСЯ,1,ВЗРЫВАТЬСЯ АПЛОДИСМЕНТАМИ,V,V N,117986-V,VG
117986,670329,117986-V-670329,ВЗОРВАТЬСЯ АПЛОДИСМЕНТ,ВЗОРВАТЬСЯ,1,ВЗОРВАТЬСЯ АПЛОДИСМЕНТАМИ,V,V N,117986-V,VG
120324,134410,120324-V-134410,ВЕЩАТЬ,,3,ВЕЩАТЬ,V,,120324-V,V
120324,161655,120324-V-161655,ПРОВЕЩАТЬ,,1,ПРОВЕЩАТЬ,V,,120324-V,V
111667,149322,111667-V-149322,ПРИМКНУТЬ,,1,ПРИМКНУТЬ,V,,111667-V,V
111667,149419,111667-V-149419,ПРИСОЕДИНЯТЬСЯ,,1,ПРИСОЕДИНЯТЬСЯ,V,,111667-V,V
111667,149327,111667-V-149327,ПРИМЫКАТЬ,,2,ПРИМЫКАТЬ,V,,111667-V,V
111667,149417,111667-V-149417,ПРИСОЕДИНИТЬСЯ,,1,ПРИСОЕДИНИТЬСЯ,V,,111667-V,V
155013,761957,155013-V-761957,РЕЗКО ПОНИЗИТЬ,ПОНИЗИТЬ,1,РЕЗКО ПОНИЗИТЬ,V,Adv V,155013-V,VG
155013,167231,155013-V-167231,ОБВАЛИВАТЬ,,4,ОБВАЛИВАТЬ,V,,155013-V,V
155013,738098,155013-V-738098,ОБВАЛИТЬ,,3,ОБВАЛИТЬ,V,,155013-V,V
155013,144292,155013-V-144292,ОБРУШИТЬ,,3,ОБРУШИТЬ,V,,155013-V,V
145076,151255,145076-V-151255,РАСПИСАТЬСЯ,,3,РАСПИСАТЬСЯ,V,,145076-V,V
145076,151258,145076-V-151258,РАСПИСЫВАТЬ,,5,РАСПИСЫВАТЬ,V,,145076-V,V
145076,206269,145076-V-206269,РЕГИСТРИРОВАТЬ БРАК,РЕГИСТРИРОВАТЬ,1,РЕГИСТРИРОВАТЬ БРАК,V,V N,145076-V,VG
145076,727945,145076-V-727945,РАСПИСЫВАТЬСЯ В ЗАГС,РАСПИСЫВАТЬСЯ,1,РАСПИСЫВАТЬСЯ В ЗАГСЕ,V,V Prep N,145076-V,VG
145076,210435,145076-V-210435,РЕГИСТРИРОВАТЬСЯ,,5,РЕГИСТРИРОВАТЬСЯ,V,,145076-V,V
145076,151254,145076-V-151254,РАСПИСАТЬ,,5,РАСПИСАТЬ,V,,145076-V,V
145076,737786,145076-V-737786,РЕГИСТРИРОВАТЬСЯ В ЗАГС,РЕГИСТРИРОВАТЬСЯ,1,РЕГИСТРИРОВАТЬСЯ В ЗАГСЕ,V,V Prep N,145076-V,VG
145076,727193,145076-V-727193,ЗАРЕГИСТРИРОВАТЬСЯ В ЗАГС,ЗАРЕГИСТРИРОВАТЬСЯ,1,ЗАРЕГИСТРИРОВАТЬСЯ В ЗАГСЕ,V,V Prep N,145076-V,VG
145076,151259,145076-V-151259,РАСПИСЫВАТЬСЯ,,4,РАСПИСЫВАТЬСЯ,V,,145076-V,V
145076,206270,145076-V-206270,ЗАРЕГИСТРИРОВАТЬ БРАК,ЗАРЕГИСТРИРОВАТЬ,1,ЗАРЕГИСТРИРОВАТЬ БРАК,V,V N,145076-V,VG
145076,210436,145076-V-210436,ЗАРЕГИСТРИРОВАТЬСЯ,,3,ЗАРЕГИСТРИРОВАТЬСЯ,V,,145076-V,V
145076,727946,145076-V-727946,РАСПИСАТЬСЯ В ЗАГС,РАСПИСАТЬСЯ,1,РАСПИСАТЬСЯ В ЗАГСЕ,V,V Prep N,145076-V,VG
107707,153059,107707-V-153059,СКРЕПЛЯТЬ,,2,СКРЕПЛЯТЬ,V,,107707-V,V
107707,750862,107707-V-750862,СКРЕПЛЯТЬСЯ,,1,СКРЕПЛЯТЬСЯ,V,,107707-V,V
107707,153054,107707-V-153054,СКРЕПИТЬ,,2,СКРЕПИТЬ,V,,107707-V,V
112855,150925,112855-V-150925,РАЗЛУЧИТЬ,,1,РАЗЛУЧИТЬ,V,,112855-V,V
112855,150923,112855-V-150923,РАЗЛУЧАТЬ,,1,РАЗЛУЧАТЬ,V,,112855-V,V
112855,145702,112855-V-145702,ОТРЫВАТЬ,,3,ОТРЫВАТЬ,V,,112855-V,V
112855,145576,112855-V-145576,ОТОРВАТЬ,,3,ОТОРВАТЬ,V,,112855-V,V
131342,182699,131342-V-182699,ЗАМЕДЛЯТЬ,,1,ЗАМЕДЛЯТЬ,V,,131342-V,V
131342,182698,131342-V-182698,ЗАМЕДЛИТЬ,,1,ЗАМЕДЛИТЬ,V,,131342-V,V
116921,759894,116921-V-759894,ЗНАВАТЬ,,3,ЗНАВАТЬ,V,,116921-V,V
116921,147909,116921-V-147909,ПОЗНАВАТЬ,,2,ПОЗНАВАТЬ,V,,116921-V,V
116921,146485,116921-V-146485,ПЕРЕЖИВАТЬ,,2,ПЕРЕЖИВАТЬ,V,,116921-V,V
116921,171414,116921-V-171414,НА СВОЙ ГОРБ ИСПЫТАТЬ,ИСПЫТАТЬ,1,НА СВОЕМ ГОРБУ ИСПЫТАТЬ,V,Prep Pron N V,116921-V,VG
116921,707369,116921-V-707369,ИСПЫТЫВАТЬ ЧУВСТВО,ИСПЫТЫВАТЬ,1,ИСПЫТЫВАТЬ ЧУВСТВО,V,V N,116921-V,VG
116921,170721,116921-V-170721,ВКУШАТЬ,,1,ВКУШАТЬ,V,,116921-V,V
116921,147914,116921-V-147914,ПОЗНАТЬ,,2,ПОЗНАТЬ,V,,116921-V,V
116921,146490,116921-V-146490,ПЕРЕЖИТЬ,,2,ПЕРЕЖИТЬ,V,,116921-V,V
116921,139452,116921-V-139452,ИСПЫТЫВАТЬ,,3,ИСПЫТЫВАТЬ,V,,116921-V,V
116921,170720,116921-V-170720,ВКУСИТЬ,,1,ВКУСИТЬ,V,,116921-V,V
116921,707368,116921-V-707368,ИСПЫТАТЬ ЧУВСТВО,ИСПЫТАТЬ,1,ИСПЫТАТЬ ЧУВСТВО,V,V N,116921-V,VG
116921,147266,116921-V-147266,ПОБЫВАТЬ,,4,ПОБЫВАТЬ,V,,116921-V,V
116921,139450,116921-V-139450,ИСПЫТАТЬ,,3,ИСПЫТАТЬ,V,,116921-V,V
116921,748037,116921-V-748037,ПИТАТЬ ЧУВСТВО,ПИТАТЬ,1,ПИТАТЬ ЧУВСТВО,V,V N,116921-V,VG
112802,138860,112802-V-138860,ЗОНДИРОВАТЬ,,2,ЗОНДИРОВАТЬ,V,,112802-V,V
147470,755608,147470-V-755608,ПЕРЕХВАТИТЬ СООБЩЕНИЕ,ПЕРЕХВАТИТЬ,1,ПЕРЕХВАТИТЬ СООБЩЕНИЕ,V,V N,147470-V,VG
147470,146819,147470-V-146819,ПЕРЕХВАТЫВАТЬ,,6,ПЕРЕХВАТЫВАТЬ,V,,147470-V,V
147470,713469,147470-V-713469,ПЕРЕХВАТЫВАТЬ ИНФОРМАЦИЯ,ПЕРЕХВАТЫВАТЬ,1,ПЕРЕХВАТЫВАТЬ ИНФОРМАЦИЮ,V,V N,147470-V,VG
147470,146816,147470-V-146816,ПЕРЕХВАТИТЬ,,6,ПЕРЕХВАТИТЬ,V,,147470-V,V
147470,713468,147470-V-713468,ПЕРЕХВАТИТЬ ИНФОРМАЦИЯ,ПЕРЕХВАТИТЬ,1,ПЕРЕХВАТИТЬ ИНФОРМАЦИЮ,V,V N,147470-V,VG
120692,162552,120692-V-162552,РАССТЕГНУТЬ,,1,РАССТЕГНУТЬ,V,,120692-V,V
120692,162553,120692-V-162553,РАССТЕГИВАТЬ,,1,РАССТЕГИВАТЬ,V,,120692-V,V
120692,187897,120692-V-187897,ОТСТЕГИВАТЬ,,1,ОТСТЕГИВАТЬ,V,,120692-V,V
120692,162555,120692-V-162555,РАССТЕГНУТЬСЯ,,1,РАССТЕГНУТЬСЯ,V,,120692-V,V
120692,187896,120692-V-187896,ОТСТЕГНУТЬ,,1,ОТСТЕГНУТЬ,V,,120692-V,V
120692,162556,120692-V-162556,РАССТЕГИВАТЬСЯ,,1,РАССТЕГИВАТЬСЯ,V,,120692-V,V
154962,761464,154962-V-761464,ДВИГАТЕЛЬ ЗАГЛОХНУТЬ,ЗАГЛОХНУТЬ,1,ДВИГАТЕЛЬ ЗАГЛОХ,V,N V,154962-V,VG
154962,761463,154962-V-761463,МАШИНА ЗАГЛОХНУТЬ,ЗАГЛОХНУТЬ,1,МАШИНА ЗАГЛОХЛА,V,N V,154962-V,VG
154962,161869,154962-V-161869,ГЛОХНУТЬ,,5,ГЛОХНУТЬ,V,,154962-V,V
154962,761465,154962-V-761465,ГЛОХНУТЬ ДВИГАТЕЛЬ,ГЛОХНУТЬ,1,ГЛОХНЕТ ДВИГАТЕЛЬ,V,V N,154962-V,VG
154962,181171,154962-V-181171,ЗАГЛОХНУТЬ,,4,ЗАГЛОХНУТЬ,V,,154962-V,V
137907,153718,137907-V-153718,СОРВАТЬСЯ,,6,СОРВАТЬСЯ,V,,137907-V,V
137907,154092,137907-V-154092,СРЫВАТЬСЯ,,6,СРЫВАТЬСЯ,V,,137907-V,V
121301,163962,121301-V-163962,РАСТОЛКАТЬ,,2,РАСТОЛКАТЬ,V,,121301-V,V
121301,163963,121301-V-163963,РАСТАЛКИВАТЬ,,2,РАСТАЛКИВАТЬ,V,,121301-V,V
121301,699201,121301-V-699201,РАСТОЛКАТЬ ОТО СОН,РАСТОЛКАТЬ,1,РАСТОЛКАТЬ ОТО СНА,V,V Prep N,121301-V,VG
121301,726462,121301-V-726462,РАСТОЛКАТЬ СПЯЩИЙ,РАСТОЛКАТЬ,1,РАСТОЛКАТЬ СПЯЩЕГО,V,V V,121301-V,VG
137598,680262,137598-V-680262,ОБЕСПЕЧИТЬ ДОСТУП В ИНТЕРНЕТ,ОБЕСПЕЧИТЬ,1,ОБЕСПЕЧИТЬ ДОСТУП В ИНТЕРНЕТ,V,V N Prep N,137598-V,VG
137598,692225,137598-V-692225,ОБЕСПЕЧИВАТЬ ДОСТУП В ИНТЕРНЕТ,ОБЕСПЕЧИВАТЬ,1,ОБЕСПЕЧИВАТЬ ДОСТУП В ИНТЕРНЕТ,V,V N Prep N,137598-V,VG
137598,680261,137598-V-680261,ИНТЕРНЕТИЗИРОВАТЬ,,1,ИНТЕРНЕТИЗИРОВАТЬ,V,,137598-V,V
115286,147477,115286-V-147477,ПОДГОНЯТЬ,,2,ПОДГОНЯТЬ,V,,115286-V,V
115286,147634,115286-V-147634,ПОДОГНАТЬ,,2,ПОДОГНАТЬ,V,,115286-V,V
107360,148349,107360-V-148349,ПОРЕКОМЕНДОВАТЬ,,3,ПОРЕКОМЕНДОВАТЬ,V,,107360-V,V
107360,151725,107360-V-151725,РЕКОМЕНДОВАТЬ,,3,РЕКОМЕНДОВАТЬ,V,,107360-V,V
107360,201088,107360-V-201088,ДАТЬ РЕКОМЕНДАЦИЯ,ДАТЬ,1,ДАТЬ РЕКОМЕНДАЦИЮ,V,V N,107360-V,VG
107360,201089,107360-V-201089,ДАВАТЬ РЕКОМЕНДАЦИЯ,ДАВАТЬ,1,ДАВАТЬ РЕКОМЕНДАЦИЮ,V,V N,107360-V,VG
107360,217338,107360-V-217338,ОТРЕКОМЕНДОВАТЬ,,1,ОТРЕКОМЕНДОВАТЬ,V,,107360-V,V
120574,162229,120574-V-162229,ПОДВЕРТЫВАТЬСЯ,,3,ПОДВЕРТЫВАТЬСЯ,V,,120574-V,V
120574,132716,120574-V-132716,ПОДВЕРНУТЬСЯ,,3,ПОДВЕРНУТЬСЯ,V,,120574-V,V
153570,749754,153570-V-749754,КОМПЬЮТЕР ЗАРАЗИТЬСЯ,ЗАРАЗИТЬСЯ,1,КОМПЬЮТЕР ЗАРАЗИЛСЯ,V,N V,153570-V,VG
153570,749751,153570-V-749751,ЗАРАЗИТЬ КОМПЬЮТЕР,ЗАРАЗИТЬ,1,ЗАРАЗИТЬ КОМПЬЮТЕР,V,V N,153570-V,VG
147828,744503,147828-V-744503,РАБОТАТЬ КРУГЛЫЙ СУТКИ,РАБОТАТЬ,1,РАБОТАТЬ КРУГЛЫЕ СУТКИ,V,V Adj N,147828-V,VG
147828,715407,147828-V-715407,РАБОТАТЬ КРУГЛОСУТОЧНО,РАБОТАТЬ,1,РАБОТАТЬ КРУГЛОСУТОЧНО,V,V Adv,147828-V,VG
147828,715406,147828-V-715406,ОБСЛУЖИВАТЬ КРУГЛОСУТОЧНО,ОБСЛУЖИВАТЬ,1,ОБСЛУЖИВАТЬ КРУГЛОСУТОЧНО,V,V Adv,147828-V,VG
119187,729065,119187-V-729065,ГОРЕТЬ ЧУВСТВО,ГОРЕТЬ,1,ГОРЕТЬ ЧУВСТВОМ,V,V N,119187-V,VG
119187,164124,119187-V-164124,СГОРАТЬ,,3,СГОРАТЬ,V,,119187-V,V
119187,171424,119187-V-171424,ПЛАМЕНЕТЬ,,3,ПЛАМЕНЕТЬ,V,,119187-V,V
119187,150605,119187-V-150605,ПЫЛАТЬ,,3,ПЫЛАТЬ,V,,119187-V,V
119187,729066,119187-V-729066,ПЫЛАТЬ ЧУВСТВО,ПЫЛАТЬ,1,ПЫЛАТЬ ЧУВСТВОМ,V,V N,119187-V,VG
119187,749521,119187-V-749521,СГОРАТЬ ОТ СТРАСТЬ,СГОРАТЬ,1,СГОРАТЬ ОТ СТРАСТИ,V,V Prep N,119187-V,VG
119187,749522,119187-V-749522,СГОРАТЬ ОТ ЧУВСТВО,СГОРАТЬ,1,СГОРАТЬ ОТ ЧУВСТВА,V,V Prep N,119187-V,VG
119187,136239,119187-V-136239,ГОРЕТЬ,,4,ГОРЕТЬ,V,,119187-V,V
119187,759980,119187-V-759980,ВОСПЫЛАТЬ,,1,ВОСПЫЛАТЬ,V,,119187-V,V
119187,138366,119187-V-138366,ЗАПЫЛАТЬ,,3,ЗАПЫЛАТЬ,V,,119187-V,V
137717,146429,137717-V-146429,ПЕРЕГРУЗИТЬ,,3,ПЕРЕГРУЗИТЬ,V,,137717-V,V
137717,759128,137717-V-759128,ПЕРЕГРУЖАТЬСЯ,,2,ПЕРЕГРУЖАТЬСЯ,V,,137717-V,V
